,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,track_id,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre
1427,0.955,130.068,0.679,brazilian,-3.715,0.125,0.713,4,0.0437,71,5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,2023-10-13,0.235,1,6,119221,0.000737,funk
1428,0.582,84.917,0.615,brazilian,-0.93,0.0791,0.892,5,0.364,68,6zdL0aLZs6g61SPGrlMvrM,DANÇA PRA ME PROVOCAR,2023-09-14,6.55e-05,1,6,157216,0.269,funk
1429,0.96,130.118,0.863,brazilian,-1.458,0.0853,0.586,4,0.0492,71,0fABszUFNbNq9IW503Gj8v,Tá OK,2023-05-04,0.00526,1,11,92093,0.497,funk
1430,0.907,117.054,0.863,brazilian,-5.077,0.182,0.304,4,0.295,72,1Xvs6IKi0O1PWYzzIwxR2Q,WHINE IN BRAZIL FUNK,2024-07-09,0.000813,0,4,107971,0.0683,funk
1431,0.59,86.429,0.711,brazilian,-5.967,0.0798,0.702,5,0.271,70,24R0oyjvhV4HIFFvoK3XkP,TUMBÁTUM,2023-12-22,1.83e-06,0,6,121384,0.26,funk
1432,0.327,90.025,0.707,turkish,-17.176,0.155,0.181,4,0.0687,75,38d47UiHhyu4wdbPYz0ZUB,Onlar Anlamaz Halden,2024-08-09,0.0148,0,0,176000,0.185,pop
1433,0.729,98.022,0.629,turkish,-5.235,0.253,0.427,4,0.0379,75,3ma4Ef3Bnl3UBOV4ShiMLX,Geçiyor Zaman,2024-08-09,7.75e-05,0,7,154286,0.431,pop
1434,0.656,120.001,0.685,turkish,-8.028,0.318,0.556,4,0.0411,70,2crO2eSwgjOoAanagD2sFc,Kader Sağ Olsun,2024-08-09,0.0,0,7,172000,0.702,pop
1435,0.606,95.056,0.831,turkish,-4.84,0.0973,0.883,4,0.0626,72,2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,2024-06-14,1.04e-06,0,8,146526,0.684,pop
1436,0.914,108.02,0.726,turkish,-4.226,0.54,0.839,4,0.0802,74,28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,2024-06-21,0.0,1,7,181518,0.0758,pop
1437,0.724,78.753,0.536,turkish,-6.84,0.116,0.587,4,0.152,68,30kd9r9pbMn6bs6CKyFOCu,Kafamın İçi,2024-05-22,0.0,0,9,142000,0.748,pop
1438,0.622,204.028,0.406,turkish,-7.647,0.309,0.567,4,0.0648,69,1whKKdtCiFjN7MW7DrIRUH,Lan,2024-03-08,1.35e-05,0,3,196075,0.497,pop
1439,0.538,141.894,0.52,hip-hop,-8.109,0.119,0.177,4,0.206,73,5bJ1DrEM4hNCafcDd1oxHx,Self Care,2018-08-03,0.00187,1,1,345133,0.367,chill
1440,0.586,130.012,0.891,hip-hop,-4.665,0.213,0.954,4,0.121,75,3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",2019-02-28,0.0,1,11,134548,0.0833,chill
1442,0.84,95.416,0.856,hip-hop,-7.736,0.0773,0.792,4,0.334,72,7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,1999-10-19,0.0,0,6,298053,0.0973,chill
1443,0.818,97.571,0.373,hip-hop,-3.19,0.434,0.361,4,0.102,87,0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",2024-10-28,0.0,0,3,253834,0.36,chill
1444,0.803,67.536,0.284,hip-hop,-5.293,0.242,0.553,4,0.173,72,2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),2015-05-26,0.0,0,2,323960,0.302,chill
1445,0.86,76.54,0.575,hip-hop,-3.165,0.0973,0.834,1,0.23,72,1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,2024-02-02,0.0,0,9,107314,0.298,chill
1446,0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,4,0.484,70,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,2018-03-16,0.0,0,10,176591,0.274,chill
1447,0.621,119.043,0.455,hip-hop,-7.694,0.123,0.28,4,0.0517,82,4kjI1gwQZRKNDkw1nI475M,MY EYES,2023-07-28,2.59e-06,0,0,251250,0.651,chill
1448,0.76,80.082,0.435,hip-hop,-4.935,0.158,0.206,4,0.0721,76,1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,2010-11-22,0.0,0,8,351947,0.0175,chill
1449,0.638,82.81,0.677,hip-hop,-8.631,0.193,0.435,4,0.333,73,2e3Ea0o24lReQFR4FA7yXH,Love Yourz,2014-12-09,0.0,1,8,211497,0.589,chill
1450,0.498,81.958,0.665,hip-hop,-8.185,0.0757,0.127,4,0.083,72,5yuShbu70mtHXY0yLzCQLQ,Go Flex,2016-12-09,0.0,1,5,179613,0.23,chill
1451,0.441,135.028,0.942,hip-hop,-11.448,0.138,0.925,4,0.469,68,7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,2021-01-06,0.0,1,11,144000,0.493,chill
1452,0.421,95.977,0.852,hip-hop,-9.153,0.106,0.457,4,0.208,73,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,2022-05-13,2.28e-06,0,10,202285,0.428,chill
1453,0.652,141.981,0.47,hip-hop,-9.629,0.175,0.104,4,0.0561,84,3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,4.08e-05,1,2,190286,0.0831,chill
1454,0.574,120.013,0.669,hip-hop,-6.442,0.146,0.273,4,0.0286,84,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,2018-11-09,0.00294,0,4,196400,0.0175,chill
1455,0.638,94.893,0.809,hip-hop,-5.646,0.453,0.608,4,0.28,68,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,2012-06-12,0.0,0,8,224043,0.262,chill
1456,0.57,129.953,0.734,hip-hop,-7.066,0.112,0.689,4,0.133,81,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,2017-08-25,2.14e-05,0,7,95467,0.847,chill
1457,0.744,82.356,0.798,hip-hop,-5.328,0.292,0.794,4,0.136,78,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,1992-11-17,0.000106,0,7,260000,0.33,chill
1458,0.653,142.347,0.493,hip-hop,-5.666,0.511,0.852,4,0.0466,73,5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),2021-06-25,0.0,0,0,121573,0.269,chill
1459,0.435,120.058,0.843,hip-hop,-8.442,0.147,0.19,4,0.178,72,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),2015-09-18,0.0,1,8,208080,0.47,chill
1460,0.636,145.972,0.837,hip-hop,-7.643,0.342,0.274,4,0.086,77,2t8yVaLvJ0RenpXUIAC52d,a lot,2018-12-21,0.00125,1,1,288624,0.0395,chill
1461,0.628,90.482,0.639,hip-hop,-7.578,0.386,0.43,4,0.0398,83,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,2007-09-11,0.0,0,6,237507,0.0381,chill
1462,0.354,160.037,0.741,hip-hop,-10.603,0.118,0.583,4,0.0837,78,3vQ4T78TTMOjQXGfXVKQJo,Redbone,2016-12-02,0.00577,1,1,326933,0.181,chill
1463,0.463,111.98,0.809,hip-hop,-11.377,0.109,0.364,4,0.0396,80,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,2017-03-18,0.085,1,11,298941,0.256,chill
1464,0.604,49.305,0.583,hip-hop,-8.437,0.724,0.691,5,0.456,68,5467KZaTToEB680WvOd9w5,Ocean Prime (feat. Boldy James),2019-08-30,0.0,1,2,99907,0.735,chill
1465,0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,4,0.337,68,2uuJs2nltcYFh9pkKP7bW4,Show Me,2022-07-22,4.36e-06,1,6,220387,0.222,chill
1466,0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,4,0.259,84,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,2017-08-25,0.00203,0,11,120027,0.782,chill
1469,0.506,115.994,0.848,hip-hop,-5.105,0.102,0.593,4,0.0336,69,6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),2023-02-28,0.0,0,4,192693,0.376,chill
1470,0.747,86.918,0.67,hip-hop,-7.059,0.115,0.918,4,0.189,79,4iz9lGMjU1lXS51oPmUmTe,Homecoming,2007-09-11,0.0,1,1,203493,0.337,chill
1471,0.678,117.067,0.595,hip-hop,-5.18,0.418,0.259,4,0.0335,83,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,2013-07-01,0.00389,1,9,99213,0.0199,chill
1472,0.52,92.869,0.747,hip-hop,-10.523,0.142,0.601,4,0.0357,76,2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,1993-12-07,0.0537,0,10,232773,0.0977,chill
1473,0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,4,0.0412,84,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,2017-08-25,0.000152,0,0,146520,0.0172,chill
1474,0.731,174.516,0.552,hip-hop,-6.873,0.258,0.632,4,0.615,72,0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,2017-04-14,0.0,1,7,248613,0.0536,chill
1476,0.631,84.166,0.48,hip-hop,-5.488,0.149,0.515,4,0.116,70,6MXXY2eiWkpDCezVCc0cMH,Good Morning,2007-09-11,0.000105,1,7,195093,0.0791,chill
1477,0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,4,0.356,68,0utlOiJy2weVl9WTkcEWHy,Neighbors,2016-12-09,0.000383,0,6,216520,0.319,chill
1478,0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,4,0.0846,77,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,2017-03-18,0.0172,0,8,219692,0.111,chill
1481,0.385,106.312,0.619,ambient,-11.272,0.179,0.294,5,0.118,71,1136eJrkWsDvReASbjLTaU,Awolowo,2024-08-07,0.00369,0,0,135577,0.129,meditative
1483,0.415,113.976,0.823,ambient,-10.845,0.128,0.488,4,0.0637,70,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,2023-11-09,0.0316,0,5,186154,0.471,meditative
1486,0.756,105.024,0.719,ambient,-5.392,0.109,0.647,4,0.0761,72,25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",2023-03-22,0.0,0,5,219500,0.0541,meditative
1487,0.503,99.97,0.792,ambient,-8.044,0.0959,0.381,4,0.0626,68,1rrqJ9QkOBYJlsZgqqwxgB,Rush,2022-09-16,0.00057,1,1,185093,0.0369,meditative
1488,0.463,125.15,0.562,ambient,-7.478,0.157,0.416,5,0.0787,72,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,2020-09-25,0.000145,1,6,247579,0.442,meditative
1489,0.707,104.027,0.849,ambient,-6.002,0.618,0.602,4,0.113,70,5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),2020-10-29,8.58e-06,1,0,248040,0.0266,meditative
1490,0.501,103.993,0.637,ambient,-6.148,0.099,0.431,4,0.187,68,6XM53PbvlzhuNtJZtpl7RP,In My Bed,2019-12-13,5.91e-05,0,0,185461,0.229,meditative
1491,0.496,109.979,0.812,ambient,-5.969,0.0955,0.55,4,0.297,73,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),2019-03-08,0.0,0,9,241293,0.271,meditative
1492,0.581,102.964,0.609,ambient,-10.854,0.283,0.528,3,0.277,72,2QdSb68BzZGMgCbsrFmSLc,Higher,2020-09-25,0.0,1,2,196204,0.509,meditative
1494,0.655,92.9,0.649,ambient,-5.534,0.22,0.793,4,0.0652,70,2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,2022-06-10,0.0,0,10,147581,0.307,meditative
1495,0.549,123.879,0.613,ambient,-8.187,0.116,0.78,5,0.231,71,2dFqK2ZkYB9Xc47gr3xXWl,Replay,2021-09-14,0.0,1,9,180000,0.097,meditative
1497,0.00161,140.997,0.138,ambient,-43.643,0.0951,0.155,1,0.0532,72,6KzdWw8Hi1bz1lVw2AXDzb,Touches,2024-01-19,0.971,1,5,144750,0.977,chill
1498,0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,3,0.0302,75,4k7x3QKrc3h3U0Viqk0uop,Rosyln,2009-10-16,0.024,0,10,289560,0.971,academic
1499,0.04,135.965,0.44,ambient,-16.887,0.111,0.249,4,0.0322,77,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,2018-10-26,0.465,1,3,193749,0.981,academic
1500,0.664,129.071,0.575,ambient,-5.303,0.116,0.437,4,0.0481,81,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,2014-09-19,0.0,0,4,241688,0.637,academic
1501,0.581,130.033,0.613,ambient,-8.588,0.25,0.551,4,0.0424,83,4R2kfaDFhslZEMJqAFNpdd,cardigan,2020-07-24,0.000345,0,0,239560,0.537,academic
1502,0.416,113.986,0.324,ambient,-8.92,0.11,0.151,4,0.0368,83,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,2013-01-01,3.69e-05,0,11,236053,0.262,academic
1505,0.308,113.95,0.504,ambient,-14.958,0.158,0.121,4,0.0321,88,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,2023-09-15,0.135,1,9,137773,0.868,academic
1506,0.422,144.678,0.718,ambient,-9.115,0.17,0.455,4,0.0621,71,3SErMoIKdRELto2OspGs5L,idfc,2015-06-02,0.0,0,4,207027,0.0764,academic
1507,0.449,123.969,0.327,ambient,-5.362,0.22,0.179,4,0.034,68,3NM41PVVUr0ceootKAtkAj,As the World Caves In,2018-06-08,0.00444,1,10,218755,0.369,academic
1508,0.135,82.987,0.387,ambient,-14.398,0.0948,0.21,4,0.051,72,5SHpuW2qjkQtFRpE6P9Nks,The 30th,2022-07-21,0.0,1,7,216448,0.929,academic
1509,0.179,140.01,0.539,ambient,-14.33,0.106,0.145,3,0.0309,72,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,2014-09-19,0.393,1,7,198027,0.921,academic
1510,0.119,70.499,0.467,ambient,-10.99,0.0973,0.156,4,0.0401,73,3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,2019-08-30,1.4e-06,1,2,272485,0.969,academic
1511,0.0561,79.764,0.319,ambient,-23.023,0.388,0.082,3,0.045,74,0tMSssfxAL2oV8Vri0mFHE,listen before i go,2019-03-29,0.00384,1,0,242652,0.935,academic
1512,0.343,145.115,0.474,ambient,-8.571,0.305,0.152,3,0.027,72,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2022-06-24,2.65e-05,0,4,243907,0.578,academic
1513,0.156,94.08,0.671,ambient,-16.288,0.113,0.201,4,0.0371,69,1IF5UcqRO42D12vYwceOY6,From the Dining Table,2017-05-12,0.0518,1,8,211960,0.804,academic
1514,0.128,159.679,0.599,ambient,-17.261,0.115,0.367,4,0.109,70,4HOryCnbme0zBnF8LWij3f,Getting Older,2021-07-30,0.121,1,10,244221,0.974,academic
1515,0.129,137.35,0.483,ambient,-20.149,0.106,0.203,3,0.0349,81,51Grh1RyUDcMBbpuyUIUHI,rises the moon,2019-04-10,0.145,0,5,161929,0.947,academic
1516,0.322,148.005,0.516,ambient,-11.762,0.215,0.261,3,0.0292,80,2L9N0zZnd37dwF0clgxMGI,ceilings,2022-04-08,0.00194,1,9,182888,0.473,academic
1517,0.268,102.617,0.371,ambient,-10.506,0.104,0.165,3,0.0281,85,7D0RhFcb3CrfPuTJ0obrod,Sparks,2000-07-10,0.0517,1,1,227093,0.748,academic
1518,0.338,133.943,0.408,ambient,-13.626,0.0732,0.1,3,0.0431,76,7CiDwKE62N6ey3LyG6s7xc,In My Room,2022-05-06,0.000639,1,4,177609,0.521,academic
1519,0.289,129.753,0.531,ambient,-10.065,0.134,0.12,4,0.0286,75,04mAOoQNsXmDJlyupJwmkO,Waiting Room,2016-08-12,0.000358,1,2,393962,0.339,academic
1520,0.276,201.025,0.334,ambient,-13.125,0.113,0.429,3,0.0643,79,7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,2021-03-19,0.000249,0,4,271177,0.877,academic
1521,0.304,78.997,0.538,ambient,-11.79,0.164,0.065,3,0.0352,70,4qUtC2BwFC154Ha8YQRrkk,How to disappear,2019-08-30,0.000631,1,9,228071,0.613,academic
1522,0.377,101.96,0.606,ambient,-9.455,0.154,0.446,4,0.0275,71,01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2021-11-12,0.0,1,0,258813,0.817,academic
1523,0.31,137.474,0.509,ambient,-10.623,0.0963,0.151,3,0.0313,73,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,2018-10-19,0.229,1,9,208653,0.959,academic
1524,0.225,104.007,0.554,ambient,-11.324,0.107,0.221,4,0.0281,72,0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,2017-07-07,0.0321,1,3,239880,0.892,academic
1526,0.468,94.434,0.369,ambient,-9.013,0.109,0.18,4,0.0273,87,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,2017-06-09,0.566,1,5,290617,0.0205,academic
1527,0.407,117.053,0.457,ambient,-11.475,0.126,0.126,4,0.0308,78,7qH9Z4dJEN0l9bidizW7fq,Anchor,2017-05-26,0.884,1,9,257533,0.805,academic
1528,0.664,107.747,0.404,ambient,-6.698,0.11,0.0949,4,0.0407,80,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,2014-01-01,0.00402,1,1,351640,0.542,academic
1529,0.526,130.694,0.521,ambient,-6.032,0.108,0.502,4,0.0281,74,37zuIvk4KBkAxxLJsxJaHq,Would That I,2019-03-01,0.00537,1,5,268293,0.243,academic
1530,0.367,77.968,0.395,ambient,-7.653,0.11,0.426,4,0.0324,75,6QT6j7rKt7Vk3IuV2AUO9W,lacy,2023-09-08,0.0,1,3,177212,0.815,academic
1531,0.347,141.332,0.409,ambient,-8.159,0.121,0.199,4,0.0359,72,17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-17,4.55e-06,0,11,205484,0.834,academic
1532,0.483,144.99,0.617,ambient,-7.359,0.121,0.176,4,0.0458,73,35IcAVSMsU9qzHfpPbvC8A,Feels Like,2021-11-12,0.000216,1,11,152318,0.702,academic
1533,0.199,165.476,0.48,ambient,-12.398,0.0978,0.201,4,0.0329,71,0uvagCBJC0ClsR11W10T0Y,Black Friday,2024-01-26,0.0563,1,6,221510,0.931,academic
1534,0.288,110.927,0.687,ambient,-10.415,0.0986,0.308,4,0.045,70,4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,2021-07-30,0.0,1,2,194887,0.863,academic
1535,0.11,81.876,0.415,ambient,-14.901,0.0962,0.234,4,0.0388,68,1C042FLYy7rP3MfnkOcnha,Cherry Wine - Live,2014-09-19,0.00236,1,1,240147,0.951,academic
1536,0.0972,86.686,0.443,ambient,-16.496,0.115,0.289,4,0.0793,68,4Do3s3aivnqbUAvUEDEsAG,We'll Never Have Sex,2023-05-19,0.0102,1,2,100716,0.952,academic
1537,0.245,103.777,0.34,ambient,-13.352,0.0633,0.192,4,0.0319,78,1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),2023-03-24,0.0992,1,9,339891,0.969,academic
1538,0.348,110.019,0.631,ambient,-10.285,0.295,0.32,4,0.0343,68,5iu3rl4feYeRgR1DW0ydNU,Miserable Man,2022-09-16,8.87e-05,1,10,232992,0.926,academic
1539,0.159,72.38,0.403,ambient,-16.728,0.34,0.0381,4,0.104,75,5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,2021-07-30,0.0121,0,1,234761,0.961,academic
1542,0.561,148.775,0.686,hip-hop,-9.929,0.114,0.186,4,0.191,72,4guBZjUyrGoHsTahO3IHdj,Did It Again,2019-08-30,0.0,0,10,116240,0.185,melodic
1543,0.819,94.011,0.565,hip-hop,-7.899,0.111,0.682,4,0.0668,71,0c0YHn3DIQLl1opsQDd9kO,Wish (feat. Trippie Redd) - Trippie Mix,2018-08-10,0.0,1,9,176874,0.232,melodic
1544,0.767,160.084,0.718,hip-hop,-5.641,0.114,0.519,4,0.166,70,7oJrVhiTPZGBXWPwhxjy9S,Lust,2017-12-12,0.0,1,9,156000,0.138,melodic
1550,0.55,124.13,0.629,hip-hop,-6.772,0.095,0.154,4,0.0543,68,1gUUuh7FQ3mr7nEq0SRvGX,Conceited,2024-11-01,0.0,1,0,189487,0.152,melodic
1551,0.671,179.987,0.684,hip-hop,-6.424,0.0769,0.45,4,0.289,73,2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,2019-08-30,0.0,0,2,171253,0.0119,melodic
1552,0.8,139.918,0.498,hip-hop,-2.665,0.147,0.272,4,0.0503,73,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2019-09-06,0.0,0,1,229573,0.0903,melodic
1553,0.54,143.968,0.634,hip-hop,-7.002,0.302,0.543,4,0.0777,71,57NsyEzmk0NT3NcOwuQT55,witchblades,2017-02-07,0.0,1,8,149360,0.0223,melodic
1554,0.545,97.008,0.809,hip-hop,-6.678,0.151,0.244,4,0.0734,73,3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),2019-06-28,0.0,1,7,180435,0.392,melodic
1555,0.369,140.004,0.735,hip-hop,-9.682,0.126,0.235,4,0.0688,73,1iSqfoUFnQwV0QW1EfUit8,Suicidal,2019-11-22,0.0,0,9,222997,0.334,melodic
1556,0.662,150.047,0.709,hip-hop,-4.55,0.108,0.439,4,0.0767,70,0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,2019-03-08,0.0,1,8,218349,0.00966,melodic
1558,0.588,114.929,0.712,hip-hop,-5.332,0.21,0.471,4,0.0543,70,00n83h3zn2IrySO4Q4aTrG,Down With Me,2024-01-19,0.0,0,9,120035,0.112,melodic
1559,0.538,99.952,0.829,hip-hop,-7.359,0.103,0.389,4,0.212,77,7xQAfvXzm3AkraOtGPWIZg,Wow.,2019-09-06,1.88e-06,0,11,149547,0.137,melodic
1561,0.631,105.989,0.648,hip-hop,-5.662,0.12,0.142,4,0.104,71,6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug),2015-09-04,0.0,0,4,349933,0.38,melodic
1562,0.646,127.978,0.946,hip-hop,-6.604,0.0643,0.961,4,0.21,73,2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,2016-09-16,0.0,1,5,246988,0.219,melodic
1563,0.814,144.991,0.625,hip-hop,-5.181,0.158,0.535,4,0.0657,75,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),2020-07-10,0.0,1,0,205485,0.0172,melodic
1564,0.779,123.013,0.724,hip-hop,-5.412,0.127,0.53,4,0.0807,78,6rjuKpPydT2SxN15TZpV7r,500lbs,2023-09-22,0.0,0,7,144390,0.098,melodic
1566,0.782,94.03,0.701,hip-hop,-4.987,0.124,0.57,4,0.138,77,1Is8hGpkGMiePASAxBluxM,16,2021-09-10,2.31e-06,1,1,156040,0.0918,melodic
1567,0.88,169.949,0.49,hip-hop,-4.856,0.103,0.392,4,0.0435,75,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,0.0,1,2,184013,0.00154,melodic
1568,0.551,113.535,0.748,korean,-9.054,0.0943,0.65,4,0.0239,74,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,1999-11-23,1.57e-06,1,1,262240,0.243,drama
1569,0.526,124.709,0.558,korean,-4.686,0.126,0.202,4,0.033,69,1HYzRuWjmS9LXCkdVHi25K,Stay With Me,2016-12-03,0.0,0,0,192441,0.431,drama
1571,0.506,133.403,0.469,korean,-6.283,0.102,0.217,4,0.0291,70,1OhIn0L6iofnk5bjalWfHq,Sudden Shower,2024-04-08,0.0,1,0,233031,0.587,drama
1572,0.384,139.009,0.437,korean,-8.384,0.121,0.181,4,0.042,69,186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,2021-12-24,2.33e-05,1,5,209947,0.699,drama
1573,0.557,114.019,0.815,korean,-7.166,0.089,0.482,4,0.0318,69,7dk7jxKBun1JQ2pPPBxDYl,Boyfriend,2024-09-01,0.0,1,5,202516,0.109,drama
1574,0.326,134.049,0.46,korean,-8.226,0.0874,0.214,4,0.0304,69,0UaaFmF3xUwMjnuAHBq7qL,Love You With All My Heart,2024-03-24,0.0,1,4,244187,0.763,drama
1575,0.76,130.096,0.512,korean,-5.889,0.103,0.495,4,0.0682,68,7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),2022-02-11,0.0,0,2,210928,0.299,drama
1576,0.645,85.046,0.714,world,-5.493,0.0942,0.434,4,0.0514,70,28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,2022-05-06,0.00083,1,10,180930,0.229,throat singing
1577,0.321,110.827,0.68,world,-10.944,0.125,0.416,4,0.0376,77,6aommJFM8i3iT4inKuDSXh,Chachachá,2016-10-14,4.67e-06,1,5,215986,0.791,throat singing
1578,0.499,93.99,0.796,world,-6.166,0.0867,0.798,4,0.0404,71,0HlMshB5JmZjPNbOuOgFHN,Nunca Es Suficiente,2018-06-08,0.0,0,2,266016,0.392,throat singing
1579,0.588,79.989,0.675,world,-7.168,0.95,0.879,4,0.177,69,3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,2010-11-22,0.0,1,3,189867,0.789,throat singing
1580,0.533,130.02,0.645,folk,-11.65,0.2,0.349,4,0.0351,76,35I2E525yJpUQ5ZJgfxizT,Harpy Hare,2024-01-04,7.08e-06,1,2,180923,0.644,nordic
1581,0.615,84.07,0.775,hip-hop,-5.682,0.0595,0.918,4,0.368,74,1dFrZr9eMUsFqeag04ClqD,Russian Bandana,2024-09-12,0.0,0,1,197143,0.304,desi
1582,0.798,86.638,0.509,hip-hop,-4.472,0.203,0.48,4,0.235,70,3lQPwCmD918SyoiIkw1zqx,Sifar Safar,2024-10-18,0.0,1,2,180345,0.00625,desi
1583,0.606,175.917,0.656,hip-hop,-5.948,0.105,0.38,4,0.363,68,5nIrIdLPPXeRMl8WXnnDv1,Knife Brows,2024-10-19,0.0,1,9,175909,0.335,desi
1584,0.702,180.219,0.711,hip-hop,-10.048,0.0932,0.674,4,0.233,68,42TMa2hgBNjte4uV7jNCnQ,Baller,2022-09-09,0.0163,1,5,148188,0.00487,desi
1585,0.78,171.285,0.461,hip-hop,-5.004,0.181,0.448,4,0.363,75,3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,2024-05-16,0.0,0,11,227442,0.128,desi
1586,0.431,94.0,0.881,hip-hop,-11.093,0.113,0.246,4,0.0914,71,6oz1L5jcqZWYuId7nxvIan,Still Rollin,2023-05-19,0.0018,0,6,174730,0.182,desi
1587,0.455,99.958,0.796,hip-hop,-7.763,0.156,0.352,4,0.0997,73,6c4Po8zyQjB4cR5XgLhcGb,9:45,2023-03-10,3.59e-06,0,1,117606,0.637,desi
1588,0.362,115.974,0.967,hip-hop,-11.374,0.124,0.633,4,0.159,69,53QrRlALFJfZgdcGLKwy5s,Dior,2023-05-19,0.00637,0,5,139134,0.514,desi
1589,0.627,89.998,0.742,hip-hop,-8.939,0.269,0.356,4,0.0533,75,4eBvRhTJ2AcxCsbfTUjoRp,Cheques,2023-05-19,1.23e-05,0,4,183757,0.262,desi
1590,0.572,88.041,0.742,hip-hop,-8.163,0.318,0.644,4,0.0743,70,5BQePe9rcCJozHK3oPayYk,MVP,2024-05-10,0.00428,0,7,196898,0.391,desi
